job_id,method,scene,seed,iteration,wall_time_seconds,psnr_db,ssim,lpips,num_GS
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s1,higs_proposed,tanks_and_temples/truck,1,15000,293.5719840526581,19.263118743896484,0.728227972984314,0.11162711679935455,538761
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s1,higs_proposed,tanks_and_temples/truck,1,30000,539.2790693310089,26.50002670288086,0.9227291345596313,0.034215860068798065,538761
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s2,higs_proposed,tanks_and_temples/truck,2,7000,118.26744818687439,19.449377059936523,0.7306743860244751,0.1173824667930603,461291
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s2,higs_proposed,tanks_and_temples/truck,2,15000,279.703560590744,19.17321014404297,0.7242969274520874,0.11349005997180939,537869
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s2,higs_proposed,tanks_and_temples/truck,2,30000,519.5417055799626,26.55536460876465,0.923521876335144,0.033289045095443726,537869
primary_full_convergence--gsplat--deep_blending-drjohnson--a100--s0,gsplat,deep_blending/drjohnson,0,7000,74.10751676559448,27.34246063232422,0.8698645234107971,0.12232663482427597,1946848
primary_full_convergence--gsplat--deep_blending-drjohnson--a100--s0,gsplat,deep_blending/drjohnson,0,15000,210.69891667366028,28.52495574951172,0.8983676433563232,0.07996059954166412,2286626
primary_full_convergence--gsplat--deep_blending-drjohnson--a100--s0,gsplat,deep_blending/drjohnson,0,30000,440.14531956100836,29.116539001464844,0.9035022854804993,0.06979649513959885,2292255
primary_full_convergence--gsplat--deep_blending-drjohnson--a100--s1,gsplat,deep_blending/drjohnson,1,7000,73.62142777442932,27.319473266601562,0.8696889281272888,0.12492705881595612,1859341
primary_full_convergence--gsplat--deep_blending-drjohnson--a100--s1,gsplat,deep_blending/drjohnson,1,15000,205.1278018951416,28.498273849487305,0.8972797393798828,0.0822015330195427,2310845
